stn;time;rre150d0
CDF;19300114;0.0
CDF;19300115;20.5
CDF;19300116;3.3
CDF;19300117;0.0
CDF;19300118;0.0
CDF;19300119;0.0
CDF;19300120;0.0
CDF;19300121;0.0
CDF;19300122;0.0
CDF;19300123;0.0
CDF;19300124;0.0
CDF;19300125;0.0
CDF;19300126;0.0
CDF;19300127;0.0
CDF;19300128;0.0
CDF;19300129;0.0
CDF;19300130;1.0
CDF;19300131;1.7
CDF;19300201;3.4
CDF;19300202;10.0
CDF;19300203;3.2
CDF;19300204;10.2
CDF;19300205;3.6
CDF;19300206;0.3
CDF;19300207;8.0
CDF;19300208;0.0
CDF;19300209;0.9
CDF;19300210;0.0
CDF;19300211;0.0
CDF;19300212;0.0
CDF;19300213;0.0
CDF;19300214;0.0
CDF;19300215;8.8
CDF;19300216;4.3
CDF;19300217;1.1
CDF;19300218;1.1
CDF;19300219;0.4
CDF;19300220;0.0
CDF;19300221;0.0
CDF;19300222;0.0
CDF;19300223;0.0
CDF;19300224;0.2
CDF;19300225;0.0
CDF;19300226;2.2
CDF;19300227;0.3
CDF;19300228;0.0
CDF;19300301;0.0
CDF;19300302;0.0
CDF;19300303;0.0
CDF;19300304;0.0
CDF;19300305;0.0
CDF;19300306;0.0
CDF;19300307;3.2
CDF;19300308;0.0
CDF;19300309;0.0
CDF;19300310;13.3
CDF;19300311;6.6
CDF;19300312;2.4
CDF;19300313;3.4
CDF;19300314;0.0
CDF;19300315;1.0
CDF;19300316;9.3
CDF;19300317;3.0
CDF;19300318;5.7
CDF;19300319;6.7
CDF;19300320;1.0
CDF;19300321;8.6
CDF;19300322;10.2
CDF;19300323;13.4
CDF;19300324;6.5
CDF;19300325;0.2
CDF;19300326;0.0
CDF;19300327;0.0
CDF;19300328;0.0
CDF;19300329;0.0
CDF;19300330;0.0
CDF;19300331;0.0
CDF;19300401;0.0
CDF;19300402;1.8
CDF;19300403;3.2
CDF;19300404;13.5
CDF;19300405;0.6
CDF;19300406;0.4
CDF;19300407;0.0
CDF;19300408;0.0
CDF;19300409;0.0
CDF;19300410;0.0
CDF;19300411;0.8
CDF;19300412;10.0
CDF;19300413;3.5
CDF;19300414;11.0
CDF;19300415;9.0
CDF;19300416;9.7
CDF;19300417;4.3
CDF;19300418;2.6
CDF;19300419;1.7
CDF;19300420;0.0
CDF;19300421;0.0
CDF;19300422;0.3
CDF;19300423;4.5
CDF;19300424;2.8
CDF;19300425;9.0
CDF;19300426;0.0
CDF;19300427;0.0
CDF;19300428;0.0
CDF;19300429;24.5
CDF;19300430;0.4
CDF;19300501;0.0
CDF;19300502;21.2
CDF;19300503;2.4
CDF;19300504;2.9
CDF;19300505;2.5
CDF;19300506;18.0
CDF;19300507;21.5
CDF;19300508;1.0
CDF;19300509;0.4
CDF;19300510;12.6
CDF;19300511;22.7
CDF;19300512;11.3
CDF;19300513;26.1
CDF;19300514;30.0
CDF;19300515;0.0
CDF;19300516;0.0
CDF;19300517;0.0
CDF;19300518;3.3
CDF;19300519;0.0
CDF;19300520;0.0
CDF;19300521;17.7
CDF;19300522;2.5
CDF;19300523;15.3
CDF;19300524;1.6
CDF;19300525;0.0
CDF;19300526;4.6
CDF;19300527;11.4
CDF;19300528;11.2
CDF;19300529;0.3
CDF;19300530;0.0
CDF;19300531;3.3
CDF;19300601;8.4
CDF;19300602;14.3
CDF;19300603;16.0
CDF;19300604;0.0
CDF;19300605;0.0
CDF;19300606;0.0
CDF;19300607;1.0
CDF;19300608;78.6
CDF;19300609;0.0
CDF;19300610;3.4
CDF;19300611;0.0
CDF;19300612;0.0
CDF;19300613;24.6
CDF;19300614;3.1
CDF;19300615;0.0
CDF;19300616;7.3
CDF;19300617;0.0
CDF;19300618;0.0
CDF;19300619;0.2
CDF;19300620;0.0
CDF;19300621;0.0
CDF;19300622;0.0
CDF;19300623;3.2
CDF;19300624;5.4
CDF;19300625;0.0
CDF;19300626;1.9
CDF;19300627;2.9
CDF;19300628;0.1
CDF;19300629;0.0
CDF;19300630;0.0
CDF;19300701;18.3
CDF;19300702;0.0
CDF;19300703;0.0
CDF;19300704;0.0
CDF;19300705;0.0
CDF;19300706;43.4
CDF;19300707;0.0
CDF;19300708;0.0
CDF;19300709;0.0
CDF;19300710;0.7
CDF;19300711;13.0
CDF;19300712;2.9
CDF;19300713;3.8
CDF;19300714;6.9
CDF;19300715;11.4
CDF;19300716;1.9
CDF;19300717;18.0
CDF;19300718;66.4
CDF;19300719;4.6
CDF;19300720;0.2
CDF;19300721;12.4
CDF;19300722;0.0
CDF;19300723;40.2
CDF;19300724;16.8
CDF;19300725;7.8
CDF;19300726;0.8
CDF;19300727;2.9
CDF;19300728;9.0
CDF;19300729;0.0
CDF;19300730;2.0
CDF;19300731;1.2
CDF;19300801;0.0
CDF;19300802;26.4
CDF;19300803;0.7
CDF;19300804;9.4
CDF;19300805;2.6
CDF;19300806;6.7
CDF;19300807;0.9
CDF;19300808;11.3
CDF;19300809;0.1
CDF;19300810;0.8
CDF;19300811;0.0
CDF;19300812;4.6
CDF;19300813;6.8
CDF;19300814;13.0
CDF;19300815;23.7
CDF;19300816;0.0
CDF;19300817;0.0
CDF;19300818;0.6
CDF;19300819;0.8
CDF;19300820;0.0
CDF;19300821;1.8
CDF;19300822;8.1
CDF;19300823;7.1
CDF;19300824;0.0
CDF;19300825;0.0
CDF;19300826;0.0
CDF;19300827;0.0
CDF;19300828;0.0
CDF;19300829;0.0
CDF;19300830;0.0
CDF;19300831;0.0
CDF;19300901;0.0
CDF;19300902;0.0
CDF;19300903;0.0
CDF;19300904;0.0
CDF;19300905;0.0
CDF;19300906;5.4
CDF;19300907;9.2
CDF;19300908;0.1
CDF;19300909;6.7
CDF;19300910;8.4
CDF;19300911;10.9
CDF;19300912;29.1
CDF;19300913;0.3
CDF;19300914;0.5
CDF;19300915;7.1
CDF;19300916;0.0
CDF;19300917;0.1
CDF;19300918;0.0
CDF;19300919;8.5
CDF;19300920;12.0
CDF;19300921;3.4
CDF;19300922;3.1
CDF;19300923;10.4
CDF;19300924;1.0
CDF;19300925;1.7
CDF;19300926;0.1
CDF;19300927;0.0
CDF;19300928;0.0
CDF;19300929;7.6
CDF;19300930;0.0
CDF;19301001;0.0
CDF;19301002;0.0
CDF;19301003;0.0
CDF;19301004;10.7
CDF;19301005;44.7
CDF;19301006;12.3
CDF;19301007;6.3
CDF;19301008;0.6
CDF;19301009;12.4
CDF;19301010;9.8
CDF;19301011;8.0
CDF;19301012;25.5
CDF;19301013;0.0
CDF;19301014;0.0
CDF;19301015;0.0
CDF;19301016;0.0
CDF;19301017;0.0
CDF;19301018;0.0
CDF;19301019;0.0
CDF;19301020;0.2
CDF;19301021;8.5
CDF;19301022;10.4
CDF;19301023;5.5
CDF;19301024;12.4
CDF;19301025;24.3
CDF;19301026;20.4
CDF;19301027;0.0
CDF;19301028;5.9
CDF;19301029;5.5
CDF;19301030;0.0
CDF;19301031;0.0
CDF;19301101;11.5
CDF;19301102;28.3
CDF;19301103;24.1
CDF;19301104;25.6
CDF;19301105;0.0
CDF;19301106;0.0
CDF;19301107;21.2
CDF;19301108;0.0
CDF;19301109;0.0
CDF;19301110;0.0
CDF;19301111;0.2
CDF;19301112;0.0
CDF;19301113;0.0
CDF;19301114;0.0
CDF;19301115;1.0
CDF;19301116;23.7
CDF;19301117;0.0
CDF;19301118;14.2
CDF;19301119;7.0
CDF;19301120;11.9
CDF;19301121;9.5
CDF;19301122;13.8
CDF;19301123;0.0
CDF;19301124;7.4
CDF;19301125;2.4
CDF;19301126;0.0
CDF;19301127;0.0
CDF;19301128;0.0
CDF;19301129;7.4
CDF;19301130;0.2
CDF;19301201;0.0
CDF;19301202;0.0
CDF;19301203;0.0
CDF;19301204;0.0
CDF;19301205;0.0
CDF;19301206;0.0
CDF;19301207;10.3
CDF;19301208;0.6
CDF;19301209;10.7
CDF;19301210;0.3
CDF;19301211;5.5
CDF;19301212;7.2
CDF;19301213;15.2
CDF;19301214;8.0
CDF;19301215;0.0
CDF;19301216;0.0
CDF;19301217;0.0
CDF;19301218;0.0
CDF;19301219;0.0
CDF;19301220;0.0
CDF;19301221;0.0
CDF;19301222;0.0
CDF;19301223;0.0
CDF;19301224;0.0
CDF;19301225;0.0
CDF;19301226;5.2
CDF;19301227;9.0
CDF;19301228;4.2
CDF;19301229;26.3
CDF;19301230;8.0
CDF;19301231;4.6
CDF;19310101;12.2
CDF;19310102;0.0
CDF;19310103;3.0
CDF;19310104;29.5
CDF;19310105;0.0
CDF;19310106;0.0
CDF;19310107;0.0
CDF;19310108;0.0
CDF;19310109;1.3
CDF;19310110;0.0
CDF;19310111;0.0
CDF;19310112;0.0
CDF;19310113;0.0
CDF;19310114;0.0
CDF;19310115;0.0
CDF;19310116;8.6
CDF;19310117;21.6
CDF;19310118;19.3
CDF;19310119;1.7
CDF;19310120;0.0
CDF;19310121;0.0
CDF;19310122;0.0
CDF;19310123;6.9
CDF;19310124;31.8
CDF;19310125;16.6
CDF;19310126;24.3
CDF;19310127;3.3
CDF;19310128;19.6
CDF;19310129;14.4
CDF;19310130;0.3
CDF;19310131;0.0
CDF;19310201;1.9
CDF;19310202;0.0
CDF;19310203;0.0
CDF;19310204;4.6
CDF;19310205;2.1
CDF;19310206;0.0
CDF;19310207;0.0
CDF;19310208;0.0
CDF;19310209;0.0
CDF;19310210;7.1
CDF;19310211;9.6
CDF;19310212;29.4
CDF;19310213;14.8
CDF;19310214;3.7
CDF;19310215;0.0
CDF;19310216;3.0
CDF;19310217;0.0
CDF;19310218;0.0
CDF;19310219;0.3
CDF;19310220;0.0
CDF;19310221;8.2
CDF;19310222;0.0
CDF;19310223;0.0
CDF;19310224;0.0
CDF;19310225;0.0
CDF;19310226;8.4
CDF;19310227;6.6
CDF;19310228;24.3
CDF;19310301;11.8
CDF;19310302;0.0
CDF;19310303;25.0
CDF;19310304;25.4
CDF;19310305;6.9
CDF;19310306;12.0
CDF;19310307;4.2
CDF;19310308;24.5
CDF;19310309;15.2
CDF;19310310;13.2
CDF;19310311;0.0
CDF;19310312;0.0
CDF;19310313;0.0
CDF;19310314;0.0
CDF;19310315;0.0
CDF;19310316;0.0
CDF;19310317;0.0
CDF;19310318;0.0
CDF;19310319;0.0
CDF;19310320;0.0
CDF;19310321;0.6
CDF;19310322;0.0
CDF;19310323;0.0
CDF;19310324;0.0
CDF;19310325;0.0
CDF;19310326;0.0
CDF;19310327;0.0
CDF;19310328;0.0
CDF;19310329;0.0
CDF;19310330;0.0
CDF;19310331;0.0
CDF;19310401;0.0
CDF;19310402;0.3
CDF;19310403;0.5
CDF;19310404;1.0
CDF;19310405;0.0
CDF;19310406;0.0
CDF;19310407;3.5
CDF;19310408;0.0
CDF;19310409;0.0
CDF;19310410;0.0
CDF;19310411;0.0
CDF;19310412;0.0
CDF;19310413;0.0
CDF;19310414;0.0
CDF;19310415;2.6
CDF;19310416;5.1
CDF;19310417;15.0
CDF;19310418;4.6
CDF;19310419;0.0
CDF;19310420;0.0
CDF;19310421;5.8
CDF;19310422;0.0
CDF;19310423;0.0
CDF;19310424;0.0
CDF;19310425;20.2
CDF;19310426;12.8
CDF;19310427;18.0
CDF;19310428;15.4
CDF;19310429;10.2
CDF;19310430;0.0
CDF;19310501;2.3
CDF;19310502;0.5
CDF;19310503;0.3
CDF;19310504;3.4
CDF;19310505;0.0
CDF;19310506;0.0
CDF;19310507;0.0
CDF;19310508;1.3
CDF;19310509;0.9
CDF;19310510;0.0
CDF;19310511;0.0
CDF;19310512;0.0
CDF;19310513;0.0
CDF;19310514;0.1
CDF;19310515;0.0
CDF;19310516;0.0
CDF;19310517;17.0
CDF;19310518;2.5
CDF;19310519;10.1
CDF;19310520;3.3
CDF;19310521;0.0
CDF;19310522;0.8
CDF;19310523;0.0
CDF;19310524;0.0
CDF;19310525;0.0
CDF;19310526;0.0
CDF;19310527;0.0
CDF;19310528;0.0
CDF;19310529;12.0
CDF;19310530;23.2
CDF;19310531;16.4
CDF;19310601;12.9
CDF;19310602;8.7
CDF;19310603;0.0
CDF;19310604;0.0
CDF;19310605;0.0
CDF;19310606;2.4
CDF;19310607;3.2
CDF;19310608;1.7
CDF;19310609;1.6
CDF;19310610;0.2
CDF;19310611;0.0
CDF;19310612;2.2
CDF;19310613;0.0
CDF;19310614;0.0
CDF;19310615;0.0
CDF;19310616;0.0
CDF;19310617;7.8
CDF;19310618;9.0
CDF;19310619;0.0
CDF;19310620;1.4
CDF;19310621;0.0
CDF;19310622;0.0
CDF;19310623;15.2
CDF;19310624;16.1
CDF;19310625;15.2
CDF;19310626;0.0
CDF;19310627;0.0
CDF;19310628;4.0
CDF;19310629;0.0
CDF;19310630;0.0
CDF;19310701;4.6
CDF;19310702;0.0
CDF;19310703;7.7
CDF;19310704;17.4
CDF;19310705;0.0
CDF;19310706;37.4
CDF;19310707;14.0
CDF;19310708;0.0
CDF;19310709;0.0
CDF;19310710;0.0
CDF;19310711;0.0
CDF;19310712;0.0
CDF;19310713;24.4
CDF;19310714;7.2
CDF;19310715;31.3
CDF;19310716;4.6
CDF;19310717;1.2
CDF;19310718;0.0
CDF;19310719;20.4
CDF;19310720;17.2
CDF;19310721;4.1
CDF;19310722;0.0
CDF;19310723;1.0
CDF;19310724;0.0
CDF;19310725;0.9
CDF;19310726;0.0
CDF;19310727;17.2
CDF;19310728;9.2
CDF;19310729;0.0
CDF;19310730;0.0
CDF;19310731;0.0
CDF;19310801;0.0
CDF;19310802;1.8
CDF;19310803;5.0
CDF;19310804;0.0
CDF;19310805;0.5
CDF;19310806;25.0
CDF;19310807;2.6
CDF;19310808;4.2
CDF;19310809;10.4
CDF;19310810;0.7
CDF;19310811;5.6
CDF;19310812;0.0
CDF;19310813;0.0
CDF;19310814;1.0
CDF;19310815;55.6
CDF;19310816;1.4
CDF;19310817;5.5
CDF;19310818;6.0
CDF;19310819;1.9
CDF;19310820;15.6
CDF;19310821;20.0
CDF;19310822;14.4
CDF;19310823;16.0
CDF;19310824;4.7
CDF;19310825;19.0
CDF;19310826;0.2
CDF;19310827;0.0
CDF;19310828;0.0
CDF;19310829;4.0
CDF;19310830;8.4
CDF;19310831;15.8
CDF;19310901;1.1
CDF;19310902;1.8
CDF;19310903;32.0
CDF;19310904;11.3
CDF;19310905;28.9
CDF;19310906;4.4
CDF;19310907;0.0
CDF;19310908;0.0
CDF;19310909;0.0
CDF;19310910;16.2
CDF;19310911;18.5
CDF;19310912;0.0
CDF;19310913;0.4
CDF;19310914;0.0
CDF;19310915;0.0
CDF;19310916;0.0
CDF;19310917;0.5
CDF;19310918;0.0
CDF;19310919;0.0
CDF;19310920;0.7
CDF;19310921;0.9
CDF;19310922;2.4
CDF;19310923;1.0
CDF;19310924;0.0
CDF;19310925;0.0
CDF;19310926;0.0
CDF;19310927;0.0
CDF;19310928;0.0
CDF;19310929;0.0
CDF;19310930;0.0
CDF;19311001;0.0
CDF;19311002;0.0
CDF;19311003;2.8
CDF;19311004;0.0
CDF;19311005;0.0
CDF;19311006;0.0
CDF;19311007;10.4
CDF;19311008;0.0
CDF;19311009;0.0
CDF;19311010;0.0
CDF;19311011;0.0
CDF;19311012;0.0
CDF;19311013;0.0
CDF;19311014;0.0
CDF;19311015;0.0
CDF;19311016;0.0
CDF;19311017;0.0
CDF;19311018;0.0
CDF;19311019;0.0
CDF;19311020;0.9
CDF;19311021;0.0
CDF;19311022;4.0
CDF;19311023;18.3
CDF;19311024;23.2
CDF;19311025;25.6
CDF;19311026;4.5
CDF;19311027;0.0
CDF;19311028;0.3
CDF;19311029;1.8
CDF;19311030;17.3
CDF;19311031;0.0
CDF;19311101;0.0
CDF;19311102;0.0
CDF;19311103;0.0
CDF;19311104;0.0
CDF;19311105;0.7
CDF;19311106;1.4
CDF;19311107;1.8
CDF;19311108;0.0
CDF;19311109;10.2
CDF;19311110;11.5
CDF;19311111;4.5
CDF;19311112;0.2
CDF;19311113;0.0
CDF;19311114;4.0
CDF;19311115;2.1
CDF;19311116;0.3
CDF;19311117;0.0
CDF;19311118;0.0
CDF;19311119;0.0
CDF;19311120;0.0
CDF;19311121;0.1
CDF;19311122;0.0
CDF;19311123;0.0
CDF;19311124;0.4
CDF;19311125;0.0
CDF;19311126;4.8
CDF;19311127;3.4
CDF;19311128;0.9
CDF;19311129;0.0
CDF;19311130;0.0
CDF;19311201;0.0
CDF;19311202;0.0
CDF;19311203;4.3
CDF;19311204;31.0
CDF;19311205;0.8
CDF;19311206;6.1
CDF;19311207;2.2
CDF;19311208;0.0
CDF;19311209;4.1
CDF;19311210;5.3
CDF;19311211;0.5
CDF;19311212;0.0
CDF;19311213;0.0
CDF;19311214;0.0
CDF;19311215;0.0
CDF;19311216;0.4
CDF;19311217;0.0
CDF;19311218;3.0
CDF;19311219;0.0
CDF;19311220;0.0
CDF;19311221;0.0
CDF;19311222;0.0
CDF;19311223;0.0
CDF;19311224;0.0
CDF;19311225;0.0
CDF;19311226;0.0
CDF;19311227;0.2
CDF;19311228;5.8
CDF;19311229;9.3
CDF;19311230;0.9
CDF;19311231;0.9
CDF;19320101;6.5
CDF;19320102;19.2
CDF;19320103;5.4
CDF;19320104;0.0
CDF;19320105;0.0
CDF;19320106;7.4
CDF;19320107;45.5
CDF;19320108;6.3
CDF;19320109;0.0
CDF;19320110;0.0
CDF;19320111;0.0
CDF;19320112;0.0
CDF;19320113;0.5
CDF;19320114;0.0
CDF;19320115;0.0
CDF;19320116;0.0
CDF;19320117;0.0
CDF;19320118;0.0
CDF;19320119;0.0
CDF;19320120;0.0
CDF;19320121;2.0
CDF;19320122;0.1
CDF;19320123;0.0
CDF;19320124;0.0
CDF;19320125;0.0
CDF;19320126;0.0
CDF;19320127;0.0
CDF;19320128;0.0
CDF;19320129;0.0
CDF;19320130;0.0
CDF;19320131;0.0
CDF;19320201;0.0
CDF;19320202;0.0
CDF;19320203;0.0
CDF;19320204;0.0
CDF;19320205;0.0
CDF;19320206;0.0
CDF;19320207;0.0
CDF;19320208;0.0
CDF;19320209;1.2
CDF;19320210;0.1
CDF;19320211;0.0
CDF;19320212;0.0
CDF;19320213;0.0
CDF;19320214;0.0
CDF;19320215;0.0
CDF;19320216;0.0
CDF;19320217;0.0
CDF;19320218;0.0
CDF;19320219;0.0
CDF;19320220;0.1
CDF;19320221;0.0
CDF;19320222;0.0
CDF;19320223;0.0
CDF;19320224;0.0
CDF;19320225;0.0
CDF;19320226;0.0
CDF;19320227;0.0
CDF;19320228;0.0
CDF;19320229;0.0
CDF;19320301;0.0
CDF;19320302;0.0
CDF;19320303;0.0
CDF;19320304;0.0
CDF;19320305;0.0
CDF;19320306;3.0
CDF;19320307;7.5
CDF;19320308;18.3
CDF;19320309;36.2
CDF;19320310;0.4
CDF;19320311;0.0
CDF;19320312;0.0
CDF;19320313;0.0
CDF;19320314;0.0
CDF;19320315;0.0
CDF;19320316;0.3
CDF;19320317;13.7
CDF;19320318;0.0
CDF;19320319;0.0
CDF;19320320;0.0
CDF;19320321;0.4
CDF;19320322;0.9
CDF;19320323;0.0
CDF;19320324;0.0
CDF;19320325;0.0
CDF;19320326;0.0
CDF;19320327;1.8
CDF;19320328;20.4
CDF;19320329;3.5
CDF;19320330;0.0
CDF;19320331;4.2
CDF;19320401;14.5
CDF;19320402;0.2
CDF;19320403;0.0
CDF;19320404;0.0
CDF;19320405;13.6
CDF;19320406;0.8
CDF;19320407;27.3
CDF;19320408;10.9
CDF;19320409;0.0
CDF;19320410;7.0
CDF;19320411;3.9
CDF;19320412;5.4
CDF;19320413;4.9
CDF;19320414;0.0
CDF;19320415;0.0
CDF;19320416;0.0
CDF;19320417;0.0
CDF;19320418;0.0
CDF;19320419;2.3
CDF;19320420;0.0
CDF;19320421;0.0
CDF;19320422;0.7
CDF;19320423;3.5
CDF;19320424;0.0
CDF;19320425;0.0
CDF;19320426;0.0
CDF;19320427;0.0
CDF;19320428;0.1
CDF;19320429;9.3
CDF;19320430;0.0
CDF;19320501;22.5
CDF;19320502;6.5
CDF;19320503;3.6
CDF;19320504;12.2
CDF;19320505;1.6
CDF;19320506;28.4
CDF;19320507;15.2
CDF;19320508;1.1
CDF;19320509;15.0
CDF;19320510;0.0
CDF;19320511;13.6
CDF;19320512;0.0
CDF;19320513;0.0
CDF;19320514;0.0
CDF;19320515;0.0
CDF;19320516;4.6
CDF;19320517;0.0
CDF;19320518;0.0
CDF;19320519;0.0
CDF;19320520;0.0
CDF;19320521;15.0
CDF;19320522;2.1
CDF;19320523;7.1
CDF;19320524;8.2
CDF;19320525;4.8
CDF;19320526;1.6
CDF;19320527;6.4
CDF;19320528;14.2
CDF;19320529;0.6
CDF;19320530;1.4
CDF;19320531;0.0
CDF;19320601;18.5
CDF;19320602;16.6
CDF;19320603;0.0
CDF;19320604;6.0
CDF;19320605;21.8
CDF;19320606;5.8
CDF;19320607;0.6
CDF;19320608;0.0
CDF;19320609;0.0
CDF;19320610;0.0
CDF;19320611;0.0
CDF;19320612;6.7
CDF;19320613;0.5
CDF;19320614;0.0
CDF;19320615;0.0
CDF;19320616;0.0
CDF;19320617;0.0
CDF;19320618;0.0
CDF;19320619;32.5
CDF;19320620;9.6
CDF;19320621;5.6
CDF;19320622;1.2
CDF;19320623;11.8
CDF;19320624;2.5
CDF;19320625;4.1
CDF;19320626;0.0
CDF;19320627;0.0
CDF;19320628;0.0
CDF;19320629;9.0
CDF;19320630;0.0
CDF;19320701;30.0
CDF;19320702;4.0
CDF;19320703;0.0
CDF;19320704;0.0
CDF;19320705;14.9
CDF;19320706;13.8
CDF;19320707;4.8
CDF;19320708;8.2
CDF;19320709;7.5
CDF;19320710;0.0
CDF;19320711;0.5
CDF;19320712;6.5
CDF;19320713;26.3
CDF;19320714;0.5
CDF;19320715;3.8
CDF;19320716;0.0
CDF;19320717;10.0
CDF;19320718;0.0
CDF;19320719;3.2
CDF;19320720;7.8
CDF;19320721;0.0
CDF;19320722;0.0
CDF;19320723;11.2
CDF;19320724;0.0
CDF;19320725;5.9
CDF;19320726;3.8
CDF;19320727;2.4
CDF;19320728;0.3
CDF;19320729;0.0
CDF;19320730;0.0
CDF;19320731;3.0
CDF;19320801;5.1
CDF;19320802;9.2
CDF;19320803;6.0
CDF;19320804;11.0
CDF;19320805;0.9
CDF;19320806;0.0
CDF;19320807;0.0
CDF;19320808;0.0
CDF;19320809;0.0
CDF;19320810;0.0
CDF;19320811;0.0
CDF;19320812;0.0
CDF;19320813;0.9
CDF;19320814;0.8
CDF;19320815;0.0
CDF;19320816;0.0
CDF;19320817;0.0
CDF;19320818;0.0
CDF;19320819;0.0
CDF;19320820;0.0
CDF;19320821;0.0
CDF;19320822;0.0
CDF;19320823;2.5
CDF;19320824;2.5
CDF;19320825;0.0
CDF;19320826;0.2
CDF;19320827;6.0
CDF;19320828;0.0
CDF;19320829;0.0
CDF;19320830;0.4
CDF;19320831;0.0
CDF;19320901;0.0
CDF;19320902;0.0
CDF;19320903;0.0
CDF;19320904;1.0
CDF;19320905;0.0
CDF;19320906;0.0
CDF;19320907;0.0
CDF;19320908;0.0
CDF;19320909;0.0
CDF;19320910;6.0
CDF;19320911;0.0
CDF;19320912;0.0
CDF;19320913;0.0
CDF;19320914;0.0
CDF;19320915;0.0
CDF;19320916;0.0
CDF;19320917;3.7
CDF;19320918;30.5
CDF;19320919;5.4
CDF;19320920;0.0
CDF;19320921;0.0
CDF;19320922;4.1
CDF;19320923;11.3
CDF;19320924;11.0
CDF;19320925;6.5
CDF;19320926;25.6
CDF;19320927;9.1
CDF;19320928;0.0
CDF;19320929;0.5
CDF;19320930;1.0
CDF;19321001;0.0
CDF;19321002;0.2
CDF;19321003;0.0
CDF;19321004;0.0
CDF;19321005;0.0
CDF;19321006;0.0
CDF;19321007;0.0
CDF;19321008;2.2
CDF;19321009;10.2
CDF;19321010;1.0
CDF;19321011;4.7
CDF;19321012;0.0
CDF;19321013;9.2
CDF;19321014;10.2
CDF;19321015;8.2
CDF;19321016;4.6
CDF;19321017;6.4
CDF;19321018;5.8
CDF;19321019;0.0
CDF;19321020;0.0
CDF;19321021;0.0
CDF;19321022;0.0
CDF;19321023;5.2
CDF;19321024;50.6
CDF;19321025;1.3
CDF;19321026;29.3
CDF;19321027;3.0
CDF;19321028;15.4
CDF;19321029;12.0
CDF;19321030;19.1
CDF;19321031;23.4
CDF;19321101;7.6
CDF;19321102;0.0
CDF;19321103;0.0
CDF;19321104;0.0
CDF;19321105;0.0
CDF;19321106;0.0
CDF;19321107;8.6
CDF;19321108;2.2
CDF;19321109;0.0
CDF;19321110;0.0
CDF;19321111;0.0
CDF;19321112;0.0
CDF;19321113;0.0
CDF;19321114;0.0
CDF;19321115;0.0
CDF;19321116;0.0
CDF;19321117;0.0
CDF;19321118;1.5
CDF;19321119;0.0
CDF;19321120;0.0
CDF;19321121;10.0
CDF;19321122;1.6
CDF;19321123;8.7
CDF;19321124;15.6
CDF;19321125;10.5
CDF;19321126;3.1
CDF;19321127;8.0
CDF;19321128;0.0
CDF;19321129;0.0
CDF;19321130;0.0
CDF;19321201;0.0
CDF;19321202;0.6
CDF;19321203;1.6
CDF;19321204;13.0
CDF;19321205;0.0
CDF;19321206;0.0
CDF;19321207;0.0
CDF;19321208;2.4
CDF;19321209;0.6
CDF;19321210;0.2
CDF;19321211;0.0
CDF;19321212;0.0
CDF;19321213;0.0
CDF;19321214;0.0
CDF;19321215;0.0
CDF;19321216;0.0
CDF;19321217;0.0
CDF;19321218;0.0
CDF;19321219;0.0
CDF;19321220;0.0
CDF;19321221;0.0
CDF;19321222;0.0
CDF;19321223;2.2
CDF;19321224;1.4
CDF;19321225;0.0
CDF;19321226;0.0
CDF;19321227;0.1
CDF;19321228;0.0
CDF;19321229;1.3
CDF;19321230;0.0
CDF;19321231;0.0
CDF;19330101;0.0
CDF;19330102;0.0
CDF;19330103;0.0
CDF;19330104;4.0
CDF;19330105;2.9
CDF;19330106;2.6
CDF;19330107;3.0
CDF;19330108;5.2
CDF;19330109;1.1
CDF;19330110;0.0
CDF;19330111;0.0
CDF;19330112;0.0
CDF;19330113;0.0
CDF;19330114;1.6
CDF;19330115;0.0
CDF;19330116;6.4
CDF;19330117;0.0
CDF;19330118;1.1
CDF;19330119;0.0
CDF;19330120;0.2
CDF;19330121;1.4
CDF;19330122;0.0
CDF;19330123;1.2
CDF;19330124;0.0
CDF;19330125;0.0
CDF;19330126;0.0
CDF;19330127;0.0
CDF;19330128;0.0
CDF;19330129;5.5
CDF;19330130;2.8
CDF;19330131;0.0
CDF;19330201;0.0
CDF;19330202;28.9
CDF;19330203;2.8
CDF;19330204;1.9
CDF;19330205;0.0
CDF;19330206;0.0
CDF;19330207;15.0
CDF;19330208;5.1
CDF;19330209;0.5
CDF;19330210;16.1
CDF;19330211;4.0
CDF;19330212;0.0
CDF;19330213;0.0
CDF;19330214;0.0
CDF;19330215;0.0
CDF;19330216;0.0
CDF;19330217;4.5
CDF;19330218;1.2
CDF;19330219;0.7
CDF;19330220;6.1
CDF;19330221;2.0
CDF;19330222;3.3
CDF;19330223;2.4
CDF;19330224;0.0
CDF;19330225;0.0
CDF;19330226;0.0
CDF;19330227;0.0
CDF;19330228;3.8
CDF;19330301;0.5
CDF;19330302;6.5
CDF;19330303;8.3
CDF;19330304;20.4
CDF;19330305;5.0
CDF;19330306;0.0
CDF;19330307;12.1
CDF;19330308;0.0
CDF;19330309;0.0
CDF;19330310;0.0
CDF;19330311;0.0
CDF;19330312;0.0
CDF;19330313;0.0
CDF;19330314;0.0
CDF;19330315;0.0
CDF;19330316;0.0
CDF;19330317;3.2
CDF;19330318;4.6
CDF;19330319;19.0
CDF;19330320;9.9
CDF;19330321;0.0
CDF;19330322;0.0
CDF;19330323;0.0
